"U_year","agegp","L_age","U_age","U_yearBorn","sex","cause","countDeaths","cohortDeaths","pctOfDeaths"
2014,"60-64",60,64,1954,"1","Injury and poisoning",2968,74096,4.01
2014,"60-64",60,64,1954,"1","Mental disorders",544,74096,0.73
2014,"60-64",60,64,1954,"1","Musculoskeletal/connective tissue",346,74096,0.47
2014,"60-64",60,64,1954,"1","Neoplasm",32710,74096,44.15
2014,"60-64",60,64,1954,"1","Nervous system/sense organs",2020,74096,2.73
2014,"60-64",60,64,1954,"1","Respiratory system",6759,74096,9.12
2014,"60-64",60,64,1954,"1","Skin and subcutaneous tissue",155,74096,0.21
2014,"60-64",60,64,1954,"2","Blood/blood forming organs",125,50105,0.25
2014,"60-64",60,64,1954,"2","Circulatory system",8210,50105,16.39
2014,"60-64",60,64,1954,"2","Congenital anomalies",250,50105,0.5
2014,"60-64",60,64,1954,"2","Digestive system",3320,50105,6.63
2014,"60-64",60,64,1954,"2","Endocrine/nutritional/metabolic/immunity",699,50105,1.4
2014,"60-64",60,64,1954,"2","Genitourinary system",446,50105,0.89
2014,"60-64",60,64,1954,"2","Ill-defined/Other",195,50105,0.39
2014,"60-64",60,64,1954,"2","Infectious/parasitic",545,50105,1.09
2014,"60-64",60,64,1954,"2","Injury and poisoning",1277,50105,2.55
2014,"60-64",60,64,1954,"2","Mental disorders",374,50105,0.75
2014,"60-64",60,64,1954,"2","Musculoskeletal/connective tissue",366,50105,0.73
2014,"60-64",60,64,1954,"2","Neoplasm",26986,50105,53.86
2014,"60-64",60,64,1954,"2","Nervous system/sense organs",1969,50105,3.93
2014,"60-64",60,64,1954,"2","Respiratory system",5193,50105,10.36
2014,"60-64",60,64,1954,"2","Skin and subcutaneous tissue",150,50105,0.3
2014,"65-69",65,69,1949,"1","Blood/blood forming organs",215,106855,0.2
2014,"65-69",65,69,1949,"1","Circulatory system",28952,106855,27.09
2014,"65-69",65,69,1949,"1","Congenital anomalies",293,106855,0.27
2014,"65-69",65,69,1949,"1","Digestive system",5913,106855,5.53
2014,"65-69",65,69,1949,"1","Endocrine/nutritional/metabolic/immunity",1325,106855,1.24
2014,"65-69",65,69,1949,"1","Genitourinary system",802,106855,0.75
2014,"65-69",65,69,1949,"1","Ill-defined/Other",483,106855,0.45
2014,"65-69",65,69,1949,"1","Infectious/parasitic",914,106855,0.86
2014,"65-69",65,69,1949,"1","Injury and poisoning",2612,106855,2.44
2014,"65-69",65,69,1949,"1","Mental disorders",1202,106855,1.12
2014,"65-69",65,69,1949,"1","Musculoskeletal/connective tissue",474,106855,0.44
2014,"65-69",65,69,1949,"1","Neoplasm",48769,106855,45.64
2014,"65-69",65,69,1949,"1","Nervous system/sense organs",3269,106855,3.06
2014,"65-69",65,69,1949,"1","Respiratory system",11389,106855,10.66
2014,"65-69",65,69,1949,"1","Skin and subcutaneous tissue",243,106855,0.23
2014,"65-69",65,69,1949,"2","Blood/blood forming organs",173,73947,0.23
2014,"65-69",65,69,1949,"2","Circulatory system",13674,73947,18.49
2014,"65-69",65,69,1949,"2","Congenital anomalies",235,73947,0.32
2014,"65-69",65,69,1949,"2","Digestive system",4039,73947,5.46
2014,"65-69",65,69,1949,"2","Endocrine/nutritional/metabolic/immunity",915,73947,1.24
2014,"65-69",65,69,1949,"2","Genitourinary system",809,73947,1.09
2014,"65-69",65,69,1949,"2","Ill-defined/Other",191,73947,0.26
2014,"65-69",65,69,1949,"2","Infectious/parasitic",752,73947,1.02
2014,"65-69",65,69,1949,"2","Injury and poisoning",1390,73947,1.88
2014,"65-69",65,69,1949,"2","Mental disorders",950,73947,1.28
2014,"65-69",65,69,1949,"2","Musculoskeletal/connective tissue",700,73947,0.95
2014,"65-69",65,69,1949,"2","Neoplasm",38168,73947,51.62
2014,"65-69",65,69,1949,"2","Nervous system/sense organs",2924,73947,3.95
2014,"65-69",65,69,1949,"2","Respiratory system",8772,73947,11.86
2014,"65-69",65,69,1949,"2","Skin and subcutaneous tissue",255,73947,0.34
2014,"70-74",70,74,1944,"1","Blood/blood forming organs",247,131845,0.19
2014,"70-74",70,74,1944,"1","Circulatory system",37407,131845,28.37
2014,"70-74",70,74,1944,"1","Congenital anomalies",138,131845,0.1
2014,"70-74",70,74,1944,"1","Digestive system",5567,131845,4.22
2014,"70-74",70,74,1944,"1","Endocrine/nutritional/metabolic/immunity",1583,131845,1.2
2014,"70-74",70,74,1944,"1","Genitourinary system",1321,131845,1
2014,"70-74",70,74,1944,"1","Ill-defined/Other",329,131845,0.25
2014,"70-74",70,74,1944,"1","Infectious/parasitic",1045,131845,0.79
2014,"70-74",70,74,1944,"1","Injury and poisoning",2553,131845,1.94
2014,"70-74",70,74,1944,"1","Mental disorders",2793,131845,2.12
2014,"70-74",70,74,1944,"1","Musculoskeletal/connective tissue",594,131845,0.45
2014,"70-74",70,74,1944,"1","Neoplasm",56146,131845,42.58
2014,"70-74",70,74,1944,"1","Nervous system/sense organs",4737,131845,3.59
2014,"70-74",70,74,1944,"1","Respiratory system",17090,131845,12.96
2014,"70-74",70,74,1944,"1","Skin and subcutaneous tissue",295,131845,0.22
2014,"70-74",70,74,1944,"2","Blood/blood forming organs",227,95923,0.24
2014,"70-74",70,74,1944,"2","Circulatory system",21275,95923,22.18
2014,"70-74",70,74,1944,"2","Congenital anomalies",157,95923,0.16
2014,"70-74",70,74,1944,"2","Digestive system",4952,95923,5.16
2014,"70-74",70,74,1944,"2","Endocrine/nutritional/metabolic/immunity",1338,95923,1.39
2014,"70-74",70,74,1944,"2","Genitourinary system",1356,95923,1.41
2014,"70-74",70,74,1944,"2","Ill-defined/Other",178,95923,0.19
2014,"70-74",70,74,1944,"2","Infectious/parasitic",978,95923,1.02
2014,"70-74",70,74,1944,"2","Injury and poisoning",1579,95923,1.65
2014,"70-74",70,74,1944,"2","Mental disorders",2537,95923,2.64
2014,"70-74",70,74,1944,"2","Musculoskeletal/connective tissue",938,95923,0.98
2014,"70-74",70,74,1944,"2","Neoplasm",42689,95923,44.5
2014,"70-74",70,74,1944,"2","Nervous system/sense organs",4074,95923,4.25
2014,"70-74",70,74,1944,"2","Pregnancy/childbirth/puerperium",1,95923,0
2014,"70-74",70,74,1944,"2","Respiratory system",13262,95923,13.83
2014,"70-74",70,74,1944,"2","Skin and subcutaneous tissue",382,95923,0.4
2014,"75-79",75,79,1939,"1","Blood/blood forming organs",268,172750,0.16
2014,"75-79",75,79,1939,"1","Circulatory system",50878,172750,29.45
2014,"75-79",75,79,1939,"1","Congenital anomalies",140,172750,0.08
2014,"75-79",75,79,1939,"1","Digestive system",6599,172750,3.82
2014,"75-79",75,79,1939,"1","Endocrine/nutritional/metabolic/immunity",2268,172750,1.31
2014,"75-79",75,79,1939,"1","Genitourinary system",2344,172750,1.36
2014,"75-79",75,79,1939,"1","Ill-defined/Other",302,172750,0.17
2014,"75-79",75,79,1939,"1","Infectious/parasitic",1544,172750,0.89
2014,"75-79",75,79,1939,"1","Injury and poisoning",3237,172750,1.87
2014,"75-79",75,79,1939,"1","Mental disorders",7000,172750,4.05
2014,"75-79",75,79,1939,"1","Musculoskeletal/connective tissue",965,172750,0.56
2014,"75-79",75,79,1939,"1","Neoplasm",64089,172750,37.1
2014,"75-79",75,79,1939,"1","Nervous system/sense organs",7952,172750,4.6
2014,"75-79",75,79,1939,"1","Respiratory system",24785,172750,14.35
2014,"75-79",75,79,1939,"1","Skin and subcutaneous tissue",379,172750,0.22
2014,"75-79",75,79,1939,"2","Blood/blood forming organs",297,140839,0.21
2014,"75-79",75,79,1939,"2","Circulatory system",37159,140839,26.38
2014,"75-79",75,79,1939,"2","Congenital anomalies",133,140839,0.09
2014,"75-79",75,79,1939,"2","Digestive system",7065,140839,5.02
2014,"75-79",75,79,1939,"2","Endocrine/nutritional/metabolic/immunity",2021,140839,1.43
2014,"75-79",75,79,1939,"2","Genitourinary system",2473,140839,1.76
2014,"75-79",75,79,1939,"2","Ill-defined/Other",306,140839,0.22
2014,"75-79",75,79,1939,"2","Infectious/parasitic",1667,140839,1.18
2014,"75-79",75,79,1939,"2","Injury and poisoning",2517,140839,1.79
2014,"75-79",75,79,1939,"2","Mental disorders",7853,140839,5.58
2014,"75-79",75,79,1939,"2","Musculoskeletal/connective tissue",1565,140839,1.11
2014,"75-79",75,79,1939,"2","Neoplasm",49738,140839,35.32
2014,"75-79",75,79,1939,"2","Nervous system/sense organs",7003,140839,4.97
2014,"75-79",75,79,1939,"2","Respiratory system",20475,140839,14.54
2014,"75-79",75,79,1939,"2","Skin and subcutaneous tissue",567,140839,0.4
2014,"80-84",80,84,1934,"1","Blood/blood forming organs",305,211063,0.14
2014,"80-84",80,84,1934,"1","Circulatory system",64465,211063,30.54
2014,"80-84",80,84,1934,"1","Congenital anomalies",109,211063,0.05
2014,"80-84",80,84,1934,"1","Digestive system",7826,211063,3.71
2014,"80-84",80,84,1934,"1","Endocrine/nutritional/metabolic/immunity",2756,211063,1.31
2014,"80-84",80,84,1934,"1","Genitourinary system",3974,211063,1.88
2014,"80-84",80,84,1934,"1","Ill-defined/Other",922,211063,0.44
2014,"80-84",80,84,1934,"1","Infectious/parasitic",1878,211063,0.89
2014,"80-84",80,84,1934,"1","Injury and poisoning",4227,211063,2
2014,"80-84",80,84,1934,"1","Mental disorders",14372,211063,6.81
2014,"80-84",80,84,1934,"1","Musculoskeletal/connective tissue",1290,211063,0.61
2014,"80-84",80,84,1934,"1","Neoplasm",64282,211063,30.46
2014,"80-84",80,84,1934,"1","Nervous system/sense organs",10960,211063,5.19
2014,"80-84",80,84,1934,"1","Respiratory system",33148,211063,15.71
2014,"80-84",80,84,1934,"1","Skin and subcutaneous tissue",549,211063,0.26
2014,"80-84",80,84,1934,"2","Blood/blood forming organs",358,210854,0.17
2014,"80-84",80,84,1934,"2","Circulatory system",61742,210854,29.28
2014,"80-84",80,84,1934,"2","Congenital anomalies",157,210854,0.07
2014,"80-84",80,84,1934,"2","Digestive system",10093,210854,4.79
2014,"80-84",80,84,1934,"2","Endocrine/nutritional/metabolic/immunity",3111,210854,1.48
2014,"80-84",80,84,1934,"2","Genitourinary system",4536,210854,2.15
2014,"80-84",80,84,1934,"2","Ill-defined/Other",1949,210854,0.92
2014,"80-84",80,84,1934,"2","Infectious/parasitic",2490,210854,1.18
2014,"80-84",80,84,1934,"2","Injury and poisoning",4118,210854,1.95
2014,"80-84",80,84,1934,"2","Mental disorders",20544,210854,9.74
2014,"80-84",80,84,1934,"2","Musculoskeletal/connective tissue",2494,210854,1.18
2014,"80-84",80,84,1934,"2","Neoplasm",54574,210854,25.88
2014,"80-84",80,84,1934,"2","Nervous system/sense organs",11800,210854,5.6
2014,"80-84",80,84,1934,"2","Respiratory system",31845,210854,15.1
2014,"80-84",80,84,1934,"2","Skin and subcutaneous tissue",1043,210854,0.49
2014,"85+",85,89,1929,"1","Blood/blood forming organs",516,358586,0.14
2014,"85+",85,89,1929,"1","Circulatory system",110283,358586,30.75
2014,"85+",85,89,1929,"1","Congenital anomalies",138,358586,0.04
2014,"85+",85,89,1929,"1","Digestive system",12017,358586,3.35
2014,"85+",85,89,1929,"1","Endocrine/nutritional/metabolic/immunity",4472,358586,1.25
2014,"85+",85,89,1929,"1","Genitourinary system",10145,358586,2.83
2014,"85+",85,89,1929,"1","Ill-defined/Other",9217,358586,2.57
2014,"85+",85,89,1929,"1","Infectious/parasitic",3400,358586,0.95
2014,"85+",85,89,1929,"1","Injury and poisoning",8134,358586,2.27
2014,"85+",85,89,1929,"1","Mental disorders",37425,358586,10.44
2014,"85+",85,89,1929,"1","Musculoskeletal/connective tissue",2493,358586,0.7
2014,"85+",85,89,1929,"1","Neoplasm",75417,358586,21.03
2014,"85+",85,89,1929,"1","Nervous system/sense organs",16365,358586,4.56
2014,"85+",85,89,1929,"1","Respiratory system",67493,358586,18.82
2014,"85+",85,89,1929,"1","Skin and subcutaneous tissue",1071,358586,0.3
2014,"85+",85,89,1929,"2","Blood/blood forming organs",1062,618161,0.17
2014,"85+",85,89,1929,"2","Circulatory system",190652,618161,30.84
2014,"85+",85,89,1929,"2","Congenital anomalies",177,618161,0.03
2014,"85+",85,89,1929,"2","Digestive system",24432,618161,3.95
2014,"85+",85,89,1929,"2","Endocrine/nutritional/metabolic/immunity",8058,618161,1.3
2014,"85+",85,89,1929,"2","Genitourinary system",16818,618161,2.72
2014,"85+",85,89,1929,"2","Ill-defined/Other",36290,618161,5.87
2014,"85+",85,89,1929,"2","Infectious/parasitic",6614,618161,1.07
2014,"85+",85,89,1929,"2","Injury and poisoning",13075,618161,2.12
2014,"85+",85,89,1929,"2","Mental disorders",96477,618161,15.61
2014,"85+",85,89,1929,"2","Musculoskeletal/connective tissue",6996,618161,1.13
2014,"85+",85,89,1929,"2","Neoplasm",82913,618161,13.41
2014,"85+",85,89,1929,"2","Nervous system/sense organs",31609,618161,5.11
2014,"85+",85,89,1929,"2","Respiratory system",99918,618161,16.16
2014,"85+",85,89,1929,"2","Skin and subcutaneous tissue",3070,618161,0.5
2019,"00-04",0,4,2019,"1","Blood/blood forming organs",20,6749,0.3
2019,"00-04",0,4,2019,"1","Circulatory system",43,6749,0.64
2019,"00-04",0,4,2019,"1","Congenital anomalies",107,6749,1.59
2019,"00-04",0,4,2019,"1","Death at <1 year",5898,6749,87.39
2019,"00-04",0,4,2019,"1","Digestive system",13,6749,0.19
2019,"00-04",0,4,2019,"1","Endocrine/nutritional/metabolic/immunity",75,6749,1.11
2019,"00-04",0,4,2019,"1","Genitourinary system",1,6749,0.01
2019,"00-04",0,4,2019,"1","Ill-defined/Other",69,6749,1.02
2019,"00-04",0,4,2019,"1","Infectious/parasitic",77,6749,1.14
2019,"00-04",0,4,2019,"1","Injury and poisoning",104,6749,1.54
2019,"00-04",0,4,2019,"1","Mental disorders",5,6749,0.07
2019,"00-04",0,4,2019,"1","Neoplasm",145,6749,2.15
2019,"00-04",0,4,2019,"1","Nervous system/sense organs",90,6749,1.33
2019,"00-04",0,4,2019,"1","Originating from perinatal period",15,6749,0.22
2019,"00-04",0,4,2019,"1","Respiratory system",87,6749,1.29
2019,"00-04",0,4,2019,"2","Blood/blood forming organs",19,5386,0.35
2019,"00-04",0,4,2019,"2","Circulatory system",55,5386,1.02
2019,"00-04",0,4,2019,"2","Congenital anomalies",122,5386,2.27
2019,"00-04",0,4,2019,"2","Death at <1 year",4645,5386,86.24
2019,"00-04",0,4,2019,"2","Digestive system",12,5386,0.22
2019,"00-04",0,4,2019,"2","Endocrine/nutritional/metabolic/immunity",52,5386,0.97
2019,"00-04",0,4,2019,"2","Genitourinary system",7,5386,0.13
2019,"00-04",0,4,2019,"2","Ill-defined/Other",46,5386,0.85
2019,"00-04",0,4,2019,"2","Infectious/parasitic",71,5386,1.32
2019,"00-04",0,4,2019,"2","Injury and poisoning",88,5386,1.63
2019,"00-04",0,4,2019,"2","Mental disorders",3,5386,0.06
2019,"00-04",0,4,2019,"2","Musculoskeletal/connective tissue",4,5386,0.07
2019,"00-04",0,4,2019,"2","Neoplasm",106,5386,1.97
2019,"00-04",0,4,2019,"2","Nervous system/sense organs",60,5386,1.11
2019,"00-04",0,4,2019,"2","Originating from perinatal period",10,5386,0.19
2019,"00-04",0,4,2019,"2","Respiratory system",86,5386,1.6
2019,"05-09",5,9,2014,"1","Blood/blood forming organs",15,562,2.67
2019,"05-09",5,9,2014,"1","Circulatory system",24,562,4.27
2019,"05-09",5,9,2014,"1","Congenital anomalies",47,562,8.36
2019,"05-09",5,9,2014,"1","Digestive system",12,562,2.14
2019,"05-09",5,9,2014,"1","Endocrine/nutritional/metabolic/immunity",36,562,6.41
2019,"05-09",5,9,2014,"1","Genitourinary system",4,562,0.71
2019,"05-09",5,9,2014,"1","Ill-defined/Other",25,562,4.45
2019,"05-09",5,9,2014,"1","Infectious/parasitic",37,562,6.58
2019,"05-09",5,9,2014,"1","Injury and poisoning",63,562,11.21
2019,"05-09",5,9,2014,"1","Mental disorders",1,562,0.18
2019,"05-09",5,9,2014,"1","Neoplasm",176,562,31.32
2019,"05-09",5,9,2014,"1","Nervous system/sense organs",58,562,10.32
2019,"05-09",5,9,2014,"1","Originating from perinatal period",1,562,0.18
2019,"05-09",5,9,2014,"1","Respiratory system",63,562,11.21
2019,"05-09",5,9,2014,"2","Blood/blood forming organs",9,478,1.88
2019,"05-09",5,9,2014,"2","Circulatory system",31,478,6.49
2019,"05-09",5,9,2014,"2","Congenital anomalies",43,478,9
2019,"05-09",5,9,2014,"2","Digestive system",7,478,1.46
2019,"05-09",5,9,2014,"2","Endocrine/nutritional/metabolic/immunity",33,478,6.9
2019,"05-09",5,9,2014,"2","Genitourinary system",6,478,1.26
2019,"05-09",5,9,2014,"2","Ill-defined/Other",12,478,2.51
2019,"05-09",5,9,2014,"2","Infectious/parasitic",26,478,5.44
2019,"05-09",5,9,2014,"2","Injury and poisoning",46,478,9.62
2019,"05-09",5,9,2014,"2","Mental disorders",5,478,1.05
2019,"05-09",5,9,2014,"2","Musculoskeletal/connective tissue",6,478,1.26
2019,"05-09",5,9,2014,"2","Neoplasm",144,478,30.13
2019,"05-09",5,9,2014,"2","Nervous system/sense organs",52,478,10.88
2019,"05-09",5,9,2014,"2","Originating from perinatal period",2,478,0.42
2019,"05-09",5,9,2014,"2","Respiratory system",56,478,11.72
2019,"10-14",10,14,2009,"1","Blood/blood forming organs",15,696,2.16
2019,"10-14",10,14,2009,"1","Circulatory system",49,696,7.04
2019,"10-14",10,14,2009,"1","Congenital anomalies",40,696,5.75
2019,"10-14",10,14,2009,"1","Digestive system",23,696,3.3
2019,"10-14",10,14,2009,"1","Endocrine/nutritional/metabolic/immunity",32,696,4.6
2019,"10-14",10,14,2009,"1","Genitourinary system",5,696,0.72
2019,"10-14",10,14,2009,"1","Ill-defined/Other",15,696,2.16
2019,"10-14",10,14,2009,"1","Infectious/parasitic",19,696,2.73
2019,"10-14",10,14,2009,"1","Injury and poisoning",190,696,27.3
2019,"10-14",10,14,2009,"1","Mental disorders",1,696,0.14
2019,"10-14",10,14,2009,"1","Musculoskeletal/connective tissue",4,696,0.57
2019,"10-14",10,14,2009,"1","Neoplasm",175,696,25.14
2019,"10-14",10,14,2009,"1","Nervous system/sense organs",74,696,10.63
2019,"10-14",10,14,2009,"1","Originating from perinatal period",3,696,0.43
2019,"10-14",10,14,2009,"1","Respiratory system",51,696,7.33
2019,"10-14",10,14,2009,"2","Blood/blood forming organs",8,478,1.67
2019,"10-14",10,14,2009,"2","Circulatory system",29,478,6.07
2019,"10-14",10,14,2009,"2","Congenital anomalies",32,478,6.69
2019,"10-14",10,14,2009,"2","Digestive system",14,478,2.93
2019,"10-14",10,14,2009,"2","Endocrine/nutritional/metabolic/immunity",27,478,5.65
2019,"10-14",10,14,2009,"2","Genitourinary system",4,478,0.84
2019,"10-14",10,14,2009,"2","Ill-defined/Other",6,478,1.26
2019,"10-14",10,14,2009,"2","Infectious/parasitic",25,478,5.23
2019,"10-14",10,14,2009,"2","Injury and poisoning",90,478,18.83
2019,"10-14",10,14,2009,"2","Mental disorders",3,478,0.63
2019,"10-14",10,14,2009,"2","Musculoskeletal/connective tissue",8,478,1.67
2019,"10-14",10,14,2009,"2","Neoplasm",128,478,26.78
2019,"10-14",10,14,2009,"2","Nervous system/sense organs",51,478,10.67
2019,"10-14",10,14,2009,"2","Originating from perinatal period",4,478,0.84
2019,"10-14",10,14,2009,"2","Respiratory system",49,478,10.25
2019,"15-19",15,19,2004,"1","Blood/blood forming organs",8,2030,0.39
2019,"15-19",15,19,2004,"1","Circulatory system",110,2030,5.42
2019,"15-19",15,19,2004,"1","Congenital anomalies",54,2030,2.66
2019,"15-19",15,19,2004,"1","Digestive system",27,2030,1.33
2019,"15-19",15,19,2004,"1","Endocrine/nutritional/metabolic/immunity",68,2030,3.35
2019,"15-19",15,19,2004,"1","Genitourinary system",3,2030,0.15
2019,"15-19",15,19,2004,"1","Ill-defined/Other",110,2030,5.42
2019,"15-19",15,19,2004,"1","Infectious/parasitic",26,2030,1.28
2019,"15-19",15,19,2004,"1","Injury and poisoning",1155,2030,56.9
2019,"15-19",15,19,2004,"1","Mental disorders",5,2030,0.25
2019,"15-19",15,19,2004,"1","Musculoskeletal/connective tissue",7,2030,0.34
2019,"15-19",15,19,2004,"1","Neoplasm",227,2030,11.18
2019,"15-19",15,19,2004,"1","Nervous system/sense organs",154,2030,7.59
2019,"15-19",15,19,2004,"1","Originating from perinatal period",4,2030,0.2
2019,"15-19",15,19,2004,"1","Respiratory system",71,2030,3.5
2019,"15-19",15,19,2004,"1","Skin and subcutaneous tissue",1,2030,0.05
2019,"15-19",15,19,2004,"2","Blood/blood forming organs",16,1047,1.53
2019,"15-19",15,19,2004,"2","Circulatory system",74,1047,7.07
2019,"15-19",15,19,2004,"2","Congenital anomalies",50,1047,4.78
2019,"15-19",15,19,2004,"2","Digestive system",17,1047,1.62
2019,"15-19",15,19,2004,"2","Endocrine/nutritional/metabolic/immunity",48,1047,4.58
2019,"15-19",15,19,2004,"2","Genitourinary system",9,1047,0.86
2019,"15-19",15,19,2004,"2","Ill-defined/Other",35,1047,3.34
2019,"15-19",15,19,2004,"2","Infectious/parasitic",29,1047,2.77
2019,"15-19",15,19,2004,"2","Injury and poisoning",449,1047,42.88
2019,"15-19",15,19,2004,"2","Mental disorders",6,1047,0.57
2019,"15-19",15,19,2004,"2","Musculoskeletal/connective tissue",7,1047,0.67
2019,"15-19",15,19,2004,"2","Neoplasm",166,1047,15.85
2019,"15-19",15,19,2004,"2","Nervous system/sense organs",82,1047,7.83
2019,"15-19",15,19,2004,"2","Originating from perinatal period",2,1047,0.19
2019,"15-19",15,19,2004,"2","Pregnancy/childbirth/puerperium",4,1047,0.38
2019,"15-19",15,19,2004,"2","Respiratory system",52,1047,4.97
2019,"15-19",15,19,2004,"2","Skin and subcutaneous tissue",1,1047,0.1
2019,"20-24",20,24,1999,"1","Blood/blood forming organs",18,3816,0.47
